1.00000e+00 2.50000e-02 -6.25461e-03 
1.00000e+00 5.00000e-02 -6.02264e-03 
1.00000e+00 7.50000e-02 -5.64236e-03 
1.00000e+00 1.00000e-01 -5.12316e-03 
1.00000e+00 1.25000e-01 -4.47781e-03 
1.00000e+00 1.50000e-01 -3.72219e-03 
1.00000e+00 1.75000e-01 -2.87493e-03 
1.00000e+00 2.00000e-01 -1.95687e-03 
1.00000e+00 2.25000e-01 -9.90633e-04 
1.00000e+00 2.50000e-01 -3.87758e-19 
1.00000e+00 2.75000e-01 9.90633e-04 
1.00000e+00 3.00000e-01 1.95687e-03 
1.00000e+00 3.25000e-01 2.87493e-03 
1.00000e+00 3.50000e-01 3.72219e-03 
1.00000e+00 3.75000e-01 4.47781e-03 
1.00000e+00 4.00000e-01 5.12316e-03 
1.00000e+00 4.25000e-01 5.64236e-03 
1.00000e+00 4.50000e-01 6.02264e-03 
1.00000e+00 4.75000e-01 6.25461e-03 
1.00000e+00 5.00000e-01 6.33257e-03 
1.00000e+00 5.25000e-01 6.25461e-03 
1.00000e+00 5.50000e-01 6.02264e-03 
1.00000e+00 5.75000e-01 5.64236e-03 
1.00000e+00 6.00000e-01 5.12316e-03 
1.00000e+00 6.25000e-01 4.47781e-03 
1.00000e+00 6.50000e-01 3.72219e-03 
1.00000e+00 6.75000e-01 2.87493e-03 
1.00000e+00 7.00000e-01 1.95687e-03 
1.00000e+00 7.25000e-01 9.90633e-04 
1.00000e+00 7.50000e-01 1.16327e-18 
1.00000e+00 7.75000e-01 -9.90633e-04 
1.00000e+00 8.00000e-01 -1.95687e-03 
1.00000e+00 8.25000e-01 -2.87493e-03 
1.00000e+00 8.50000e-01 -3.72219e-03 
1.00000e+00 8.75000e-01 -4.47781e-03 
1.00000e+00 9.00000e-01 -5.12316e-03 
1.00000e+00 9.25000e-01 -5.64236e-03 
1.00000e+00 9.50000e-01 -6.02264e-03 
1.00000e+00 9.75000e-01 -6.25461e-03 
1.00000e+00 1.00000e+00 -6.33257e-03 

